,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,sociales_ciudanas_rank,c_naturales_rank,matematicas_rank,lectura_critica_rank,ingles_rank,COLE_COD_DANE_SEDE,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,Punt_lectura_critica_mean_2017,Punt_matematicas_mean_2017,Punt_c_naturales_mean_2017,Punt_sociales_ciudadanas_mean_2017,Punt_ingles_mean_2017,Punt_global_mean_2017,Punt_lectura_critica_mean_2018,Punt_matematicas_mean_2018,Punt_c_naturales_mean_2018,Punt_sociales_ciudadanas_mean_2018,Punt_ingles_mean_2018,Punt_global_mean_2018,Punt_lectura_critica_mean_2019,Punt_matematicas_mean_2019,Punt_c_naturales_mean_2019,Punt_sociales_ciudadanas_mean_2019,Punt_ingles_mean_2019,Punt_global_mean_2019,Punt_lectura_critica_mean_2020,Punt_matematicas_mean_2020,Punt_c_naturales_mean_2020,Punt_sociales_ciudadanas_mean_2020,Punt_ingles_mean_2020,Punt_global_mean_2020,Punt_lectura_critica_mean_2021,Punt_matematicas_mean_2021,Punt_c_naturales_mean_2021,Punt_sociales_ciudadanas_mean_2021,Punt_ingles_mean_2021,Punt_global_mean_2021,COLE_NOMBRE_SEDE,direccion,telefono,zona,niveles,caracter,especialidad,idiomas,correo electronico,modelos educativos,capacidades excepcionales,discapacidades,matricula contratada,estrato socio-economico
2531,341770000761,251.0,2.0,4.0,3.0,1.0,5.0,341770000761,COMPLETA_UNICA,SUAZA,HUILA,MIXTO,A,N,ACADÉMICO,S,URBANO,41770,41,55.0,50.36363636363637,51.45454545454545,52.36363636363637,50.36363636363637,260.72727272727275,52.36363636363637,46.90909090909091,48.81818181818182,46.54545454545455,45.09090909090909,242.0,54.25,50.75,49.3125,47.75,47.625,251.375,52.0,52.6,49.6,51.4,42.4,253.4,53.8,52.8,51.2,46.0,47.2,253.2,COL JUANA VELASQUEZ,CL 7 5 52 ,3125644711,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,juanavelasquez.suaza@sedhuila.gov.co,EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,PARALISIS CEREBRAL,SORDERA PROFUNDA,DISCAPACIDAD VISUAL CEGUERA,HIPOACUSIA O BAJA AUDICIÓN",NO,ESTRATO 3
2532,341807000235,301.0,5.0,3.0,2.0,1.0,4.0,341807000235,COMPLETA_UNICA,TIMANÁ,HUILA,MIXTO,A,N,TÉCNICO,S,URBANO,41807,41,66.2,65.3,63.5,65.5,59.1,323.4,56.18181818181818,55.0,55.90909090909091,51.81818181818182,54.36363636363637,273.3636363636364,64.18181818181819,63.72727272727273,61.18181818181818,59.63636363636363,57.36363636363637,309.1818181818182,60.85714285714285,58.57142857142857,55.57142857142857,55.57142857142857,54.85714285714285,287.0,60.18181818181818,63.36363636363637,60.45454545454545,60.54545454545455,53.18181818181818,302.54545454545456,COL. LA ANUNCIACION,KR 4 7 15,3112720713 - 3212306739,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO,OTRO,,anunciatimana@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,ESTRATO 3
2533,344001000056,286.0,3.0,4.0,2.0,1.0,5.0,344001000056,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,59.07272727272727,56.27272727272727,55.8,55.8,55.36363636363637,283.1636363636364,58.6231884057971,57.14492753623188,56.869565217391305,54.63768115942029,56.26086956521739,283.8550724637681,57.59016393442623,55.03278688524591,53.42622950819672,51.114754098360656,56.967213114754095,272.5081967213115,59.47619047619048,63.41269841269841,57.92063492063492,57.58730158730159,57.36507936507937,297.1269841269841,59.74193548387097,56.24731182795699,54.75268817204301,53.30107526881721,58.54838709677419,281.0430107526882,COL. BTO. SDO CORAZON DE JESUS,KM. 6 VIA MAICAO,7275177,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,sagrado@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2534,344001000391,326.0,5.0,4.0,1.0,3.0,2.0,344001000391,COMPLETA_UNICA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,63.61538461538461,69.03846153846153,63.15384615384615,65.46153846153847,68.76923076923077,327.88461538461536,65.25,69.41666666666667,65.0,62.29166666666666,67.95833333333333,328.375,65.25806451612904,69.6774193548387,65.19354838709677,64.80645161290323,68.61290322580645,332.06451612903226,64.33333333333333,66.28571428571429,65.57142857142857,63.61904761904762,63.57142857142857,324.1904761904762,68.47826086956522,68.26086956521739,64.30434782608695,65.30434782608695,75.91304347826087,336.5652173913044,COLEGIO SARA DE LUQUE PANAFLET,CL 20 5 70,7272196,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,,alexander_radac@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2535,344001000927,331.0,3.0,2.0,1.0,4.0,5.0,344001000927,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,,ACADÉMICO,S,URBANO,44001,44,65.0,67.56,64.84,63.0,65.44,325.56,66.77272727272727,70.63636363636364,70.77272727272727,68.27272727272727,68.31818181818181,345.3636363636364,62.85,65.35,61.7,60.35,61.0,312.2,64.83333333333333,70.0,64.75,66.41666666666667,63.04166666666666,331.2083333333333,70.04,69.44,67.56,67.92,75.2,346.16,INSTITUTO EDUCATIVO MARÍA MONTESSORI,KR 8 A 17 40,7273499,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,"NO APLICA,ACADÉMICA",,insmariamontessiri@yahoo.es,EDUCACIÓN TRADICIONAL,,,NO,
2536,344001001307,263.0,5.0,4.0,2.0,1.0,3.0,344001001307,COMPLETA_UNICA,RIOHACHA,LA GUAJIRA,MIXTO,A,,,S,URBANO,44001,44,53.75,50.7,51.2,50.85,49.65,257.35,47.375,44.75,45.0625,42.6875,52.5625,227.75,58.47058823529412,52.76470588235294,51.52941176470589,50.05882352941177,56.0,266.94117647058823,56.333333333333336,55.333333333333336,52.8,51.06666666666667,51.8,268.7333333333333,58.75,57.25,56.25,54.875,58.266666666666666,284.125,INSTITUTO GARDNER,CL 15 8 85,3003989278,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,institutogardener@yahoo.es,EDUCACIÓN TRADICIONAL,,,NO,
2537,344001001508,254.0,5.0,4.0,2.0,3.0,1.0,344001001508,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,,ACADÉMICO,S,URBANO,44001,44,59.333333333333336,50.888888888888886,49.333333333333336,53.55555555555556,59.333333333333336,268.77777777777777,52.11111111111112,49.77777777777778,45.77777777777778,48.44444444444444,59.55555555555556,249.3333333333333,55.66666666666666,57.66666666666666,53.66666666666666,47.333333333333336,56.66666666666666,269.0,57.25,54.66666666666666,53.16666666666666,45.833333333333336,57.333333333333336,265.5,56.35,51.95,51.15,48.75,56.3,261.9,GIMNASIO SIMON BOLIVAR,CL 9 12 63,7275764,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,gimnasiosimonbolivar@gimail.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,SORDERA PROFUNDA,DISCAPACIDAD VISUAL CEGUERA,HIPOACUSIA O BAJA AUDICIÓN",NO,
2538,344001001575,280.0,5.0,4.0,3.0,1.0,2.0,344001001575,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,56.375,56.083333333333336,55.208333333333336,52.04166666666666,59.125,276.2916666666667,61.53846153846154,57.42307692307692,57.11538461538461,57.30769230769231,61.96153846153846,293.11538461538464,59.5625,57.34375,53.96875,49.625,58.5625,276.90625,57.774193548387096,57.74193548387097,50.45161290322581,52.67741935483871,53.32258064516129,272.80645161290323,59.46875,55.5625,51.875,51.15625,59.28125,274.375,COLEGIO NUESTRA SE¥ORA DE LOS REMEDIOS,CL 13 17 49,7287225,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colremedios@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2539,344001001737,230.0,5.0,3.0,2.0,1.0,4.0,344001001737,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,49.67741935483871,46.32258064516129,45.67741935483871,44.96774193548387,48.54838709677419,234.03225806451613,47.0,44.22222222222222,42.92592592592592,41.629629629629626,46.407407407407405,220.66666666666663,50.7037037037037,46.333333333333336,44.48148148148148,42.11111111111112,45.92592592592592,229.59259259259252,47.80769230769231,45.65384615384615,43.76923076923077,42.11538461538461,44.65384615384615,224.07692307692307,48.9375,44.5,47.375,43.6875,50.0,231.9375,INSTITUCION EDUCATIVA ENRIQUE LALLEMAND,KR 11 A 14 60 ,7273646,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,enriquelalleman@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2540,344001001923,242.0,3.0,4.0,2.0,1.0,5.0,344001001923,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,48.21739130434783,45.130434782608695,46.17391304347826,44.95652173913044,42.0,229.0434782608696,51.69230769230769,48.96153846153846,44.92307692307692,46.19230769230769,46.5,239.19230769230768,52.92307692307692,47.92307692307692,47.30769230769231,46.53846153846154,47.61538461538461,242.96153846153845,52.34375,49.96875,46.21875,49.46875,43.59375,245.28125,54.10344827586207,49.03448275862069,49.0,51.310344827586206,49.06896551724138,253.6551724137931,COL REMEDIOS CATALINA AMAYA,CL 18 12 C 05,7292409,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegioreca@hotmail.com,EDUCACIÓN TRADICIONAL,,,SI,
2541,344001002068,240.0,3.0,4.0,1.0,2.0,5.0,344001002068,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,,NO APLICA,S,URBANO,44001,44,59.4,49.2,49.8,55.2,51.0,266.0,57.54545454545455,55.63636363636363,54.18181818181818,53.27272727272727,52.0,274.6363636363636,48.8,43.53333333333333,41.266666666666666,42.46666666666667,42.266666666666666,219.3333333333333,42.333333333333336,46.333333333333336,44.75,45.583333333333336,44.66666666666666,223.75,50.19047619047619,47.42857142857143,46.47619047619048,43.47619047619048,47.3,234.57142857142856,COLEGIO SIGLO XXI,CALLE 15 Nº 23-34,,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,,EDUCACIÓN TRADICIONAL,,,NO,
2542,344001002261,325.0,3.0,4.0,5.0,2.0,1.0,344001002261,COMPLETA_UNICA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,65.82608695652173,63.47826086956522,62.17391304347826,65.6086956521739,71.73913043478261,324.2173913043478,67.81481481481481,65.96296296296296,67.77777777777777,67.03703703703704,70.55555555555556,337.0740740740741,66.34482758620689,65.0,63.241379310344826,65.13793103448276,68.06896551724138,325.86206896551727,65.70270270270271,64.89189189189189,62.45945945945946,63.891891891891895,64.16216216216216,321.1621621621622,65.05263157894737,62.31578947368421,59.81578947368421,59.81578947368421,69.73684210526316,311.8421052631579,GIMNASIO CERROMAR,IND KM. 5 VIA MAICAO,7272344 - 3153735467,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,gimnasiocerromar@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2543,344001003357,299.0,5.0,4.0,3.0,2.0,1.0,344001003357,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44001,44,63.75,66.79166666666667,60.75,62.125,67.0,318.2083333333333,63.6,61.95,60.2,60.8,69.65,311.2,60.45454545454545,56.59090909090909,55.27272727272727,52.90909090909091,62.45454545454545,283.8636363636364,56.57142857142857,58.19047619047619,55.142857142857146,52.42857142857143,61.66666666666666,280.2857142857143,60.26086956521739,58.26086956521739,54.52173913043478,56.47826086956522,60.21739130434783,288.0434782608696,INSTITUTO PARA EL DESARROLLO DE LAS INTELIGENCIAS MULTIPLES (I.D.P.H.U),CL 17 8 A 184 ,7274456,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,carels1969@yahoo.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,LESIÓN NEUROMUSCULAR,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,OTRA DISCAPACIDAD,PARALISIS CEREBRAL,SORDERA PROFUNDA,DISCAPACIDAD MÚLTIPLE,SÍNDROME DE DOWN,DISCAPACIDAD VISUAL CEGUERA,TRASTORNO DEL ESPECTRO AUTISTA,HIPOACUSIA O BAJA AUDICIÓN",NO,
2544,344001003853,295.0,4.0,5.0,2.0,3.0,1.0,344001003853,COMPLETA_UNICA,RIOHACHA,LA GUAJIRA,MIXTO,A,,ACADÉMICO,S,URBANO,44001,44,58.86666666666667,59.96666666666667,59.03333333333333,57.7,63.46666666666667,296.1333333333333,60.0,58.5,58.2,60.55,64.65,298.55,63.285714285714285,63.07142857142857,60.785714285714285,58.92857142857143,64.07142857142857,308.6428571428572,58.25,55.2,54.75,60.1,57.2,285.55,55.94444444444444,56.388888888888886,53.72222222222222,49.333333333333336,60.333333333333336,271.72222222222223,COL. MARCELO GRAZIOSI,CL 24 2 16,7285142,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,contacto@colmagra.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
2545,344001005163,205.5,5.0,3.0,4.0,1.0,2.0,344001005163,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,,,S,URBANO,44001,44,,,,,,,46.48979591836735,39.326530612244895,40.204081632653065,39.69387755102041,44.12244897959184,208.12244897959184,45.85106382978724,42.723404255319146,40.87234042553192,38.82978723404256,39.93617021276596,209.5744680851064,43.8235294117647,44.35294117647059,38.88235294117647,37.52941176470589,39.125,205.1764705882353,41.0,39.66666666666666,39.53333333333333,36.66666666666666,39.0,196.06666666666663,INSTITUCION EDUCATIVA FRANCISCO DE ASIS S.A.S.,CL 15 12 48,,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,,,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
2546,344001005171,282.0,2.0,3.0,5.0,1.0,4.0,344001005171,COMPLETA_UNICA,RIOHACHA,LA GUAJIRA,FEMENINO,A,,,S,URBANO,44001,44,62.84615384615385,57.30769230769231,58.61538461538461,61.46153846153846,62.15384615384615,301.0769230769231,60.61538461538461,55.11538461538461,53.15384615384615,56.65384615384615,58.88461538461539,282.88461538461536,60.4375,53.875,55.5625,56.375,58.125,283.3125,59.31818181818182,53.40909090909091,54.36363636363637,55.45454545454545,52.04545454545455,276.8181818181818,59.90909090909091,54.36363636363637,53.0,58.13636363636363,57.77272727272727,282.3181818181818,COLEGIO SAGRADA FAMILIA,KR 6 1 21 ,,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,mariuhtc@yahoo.es,EDUCACIÓN TRADICIONAL,,,NO,
2547,344001800184,204.0,5.0,4.0,2.0,1.0,3.0,344001800184,MAÑANA,RIOHACHA,LA GUAJIRA,MIXTO,A,,,S,URBANO,44001,44,,,,,,,,,,,,,51.11111111111112,41.888888888888886,42.22222222222222,42.66666666666666,45.22222222222222,222.5555555555556,47.27272727272727,41.81818181818182,43.27272727272727,40.81818181818182,40.54545454545455,215.27272727272728,45.625,41.125,39.625,39.625,39.0,206.5,SYSTEM CENTER COLOMBIA S.A.S.,IND CLL 12 N° 9-92,7288378,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,,jcesarmeyer@hotmail.com,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
2548,344001800184,204.0,5.0,4.0,2.0,1.0,3.0,344001800184,SABATINA,RIOHACHA,LA GUAJIRA,MIXTO,A,,,S,URBANO,44001,44,,,,,,,,,,,,,43.5,38.91666666666666,37.5,36.083333333333336,34.25,193.16666666666663,39.5,39.9,37.5,35.6,41.6,192.0,42.41666666666666,42.333333333333336,40.583333333333336,38.333333333333336,38.91666666666666,203.91666666666663,SYSTEM CENTER COLOMBIA S.A.S.,IND CLL 12 N° 9-92,7288378,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,,jcesarmeyer@hotmail.com,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
2549,344001800184,204.0,5.0,4.0,2.0,1.0,3.0,344001800184,NOCHE,RIOHACHA,LA GUAJIRA,MIXTO,A,,,S,URBANO,44001,44,,,,,,,,,,,,,46.5,32.0,39.0,35.0,39.0,191.0,,,,,,,41.6,42.9,39.3,34.8,37.2,197.3,SYSTEM CENTER COLOMBIA S.A.S.,IND CLL 12 N° 9-92,7288378,URBANA,"MEDIA,BÁSICA SECUNDARIA",ACADÉMICO,ACADÉMICA,,jcesarmeyer@hotmail.com,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
2550,344035000012,216.0,5.0,2.0,3.0,1.0,4.0,344035000012,TARDE,ALBANIA,LA GUAJIRA,MIXTO,A,,NO APLICA,S,URBANO,44035,44,,,,,,,48.77272727272727,45.54545454545455,45.68181818181818,42.95454545454545,43.45454545454545,227.77272727272728,48.92,46.56,47.64,43.28,44.08,231.96,47.79166666666666,47.66666666666666,45.66666666666666,42.29166666666666,42.458333333333336,228.0,49.5,45.0625,43.3125,40.09375,43.25,222.0,CENTRO EDUCATIVO CAMINO AL FUTURO,CL 4 1 B 376,0,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,camino@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2551,344430001303,338.0,5.0,3.0,2.0,4.0,1.0,344430001303,COMPLETA_UNICA,ALBANIA,LA GUAJIRA,MIXTO,B,S,ACADÉMICO,S,URBANO,44035,44,69.125,68.16666666666667,68.66666666666667,67.08333333333333,85.20833333333333,347.8333333333333,65.51724137931035,67.44827586206897,65.93103448275862,65.10344827586206,79.65517241379311,335.13793103448273,68.22727272727273,69.63636363636364,67.18181818181819,65.95454545454545,81.95454545454545,344.1818181818182,62.8421052631579,67.6842105263158,64.47368421052632,61.21052631578947,80.52631578947368,326.57894736842104,66.62962962962963,68.81481481481481,63.37037037037037,66.33333333333333,84.18518518518519,338.3333333333333,COLEGIO ALBANIA,IND CLL 15 300,3505689 - 3505648,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,info@colegioalbania.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD VISUAL CEGUERA,HIPOACUSIA O BAJA AUDICIÓN",NO,
2552,344078001306,265.0,4.0,3.0,1.0,2.0,5.0,344078001306,MAÑANA,BARRANCAS,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44078,44,54.4375,49.8125,49.3125,49.4375,45.1875,251.5625,51.583333333333336,53.375,52.208333333333336,49.91666666666666,49.958333333333336,258.0833333333333,55.85714285714285,55.21428571428572,52.85714285714285,50.57142857142857,50.92857142857143,267.1428571428572,57.3,56.45,54.8,53.35,51.85,275.95,54.083333333333336,54.583333333333336,48.75,44.16666666666666,52.90909090909091,252.91666666666663,INSTITUTO MARIA BERNARDA BUTLER,CL 19 11 34 ,7748535,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,orlanis7@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2553,344078001422,249.0,3.0,4.0,5.0,1.0,2.0,344078001422,COMPLETA_UNICA,BARRANCAS,LA GUAJIRA,MIXTO,A,,ACADÉMICO,S,URBANO,44078,44,47.0,50.5,45.16666666666666,43.833333333333336,50.833333333333336,234.8333333333333,52.0,45.76470588235294,48.35294117647059,48.41176470588236,56.588235294117645,246.35294117647052,53.92307692307692,51.38461538461539,49.23076923076923,49.0,50.30769230769231,254.23076923076923,54.8,45.06666666666667,49.86666666666667,53.0,53.06666666666667,254.4,55.5,47.42857142857143,50.642857142857146,51.642857142857146,53.07142857142857,257.2142857142857,INSTITUCION EDUCATIVA GIMNASIO BILINGÜE MODERNO,CL 10 14 111 ,3173718754,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,"NO APLICA,ACADÉMICA",,gibimobarrancas@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
2554,344279001037,280.0,4.0,3.0,1.0,2.0,5.0,344279001037,MAÑANA,FONSECA,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,RURAL,44279,44,58.09433962264151,59.64150943396226,59.60377358490566,57.283018867924525,57.943396226415096,293.0,58.23684210526316,59.55263157894737,56.05263157894737,55.44736842105263,54.6578947368421,285.57894736842104,54.49122807017544,57.2280701754386,53.47368421052632,49.91228070175438,54.26315789473684,269.03508771929825,58.44444444444444,57.75555555555555,53.37777777777778,54.06666666666667,49.86666666666667,277.2,56.875,56.5,51.275,52.175,52.25,270.225,INSTITUTO CRISTO REY,CALLE 13 3 45,3135884272,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,inscrey2003@yahoo.com,EDUCACIÓN TRADICIONAL,,,NO,
2555,344078001055,266.5,4.0,3.0,2.0,1.0,5.0,344078001055,TARDE,HATONUEVO,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,RURAL,44378,44,,,,,,,,,,,,,,,,,,,,,,,,,51.34782608695652,49.17391304347826,45.0,43.91304347826087,46.52173913043478,236.4782608695652,INSTITUCION EDUCATIVA  COMFAMILIAR DE LA GUAJIRA NO. 1,CLL 14 NO 7-45,3162472754,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colhatonuevo@comfaguajira.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
2556,344430000706,305.5,4.0,5.0,1.0,2.0,3.0,344430000706,COMPLETA_UNICA,MAICAO,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44430,44,62.47368421052632,65.84210526315789,59.47368421052632,57.8421052631579,63.36842105263158,307.7368421052632,59.8,62.4,56.75,59.25,59.45,297.7,61.4,65.26666666666667,58.46666666666667,55.66666666666666,58.8,300.46666666666664,65.53571428571429,67.39285714285714,62.642857142857146,61.035714285714285,57.85714285714285,318.32142857142856,62.73529411764706,63.41176470588236,59.20588235294117,57.5,60.23529411764706,303.3529411764706,JARDIN Y COLEGIO EL DIVINO NIÑO,KR 9 8 12 <EOF>,7266685,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,,EDUCACIÓN TRADICIONAL,,,NO,
2557,344430001052,318.0,2.0,4.0,1.0,3.0,5.0,344430001052,COMPLETA_UNICA,MAICAO,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44430,44,,,,,,,,,,,,,,,,,,,62.55555555555556,65.07407407407408,60.51851851851852,60.55555555555556,59.22222222222222,309.6666666666667,60.8,57.48,55.12,56.04,57.44,286.76,INST. PEDAGOGICO DE MAICAO,CRA 11 NO. 6-36,7267671 - 3008087226,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA",ACADÉMICO,ACADÉMICA,,col_pedagogico@hotmail.com - pedagogico@semmaicao.gov.co,"ENTORNO INSTITUCIONAL,ENTORNO COMUNIDAD,EDUCACIÓN TRADICIONAL",,,NO,
2558,344430001052,315.0,3.0,4.0,5.0,2.0,1.0,344430001052,COMPLETA_UNICA,MAICAO,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44430,44,,,,,,,,,,,,,,,,,,,62.55555555555556,65.07407407407408,60.51851851851852,60.55555555555556,59.22222222222222,309.6666666666667,60.8,57.48,55.12,56.04,57.44,286.76,INST. PEDAGOGICO DE MAICAO,CRA 11 NO. 6-36,7267671 - 3008087226,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA",ACADÉMICO,ACADÉMICA,,col_pedagogico@hotmail.com - pedagogico@semmaicao.gov.co,"ENTORNO INSTITUCIONAL,ENTORNO COMUNIDAD,EDUCACIÓN TRADICIONAL",,,NO,
2559,344430001176,279.0,5.0,4.0,1.0,2.0,3.0,344430001176,SABATINA,MAICAO,LA GUAJIRA,MIXTO,A,N,ACADÉMICO,S,URBANO,44430,44,48.43478260869565,42.91304347826087,43.91304347826087,43.60869565217392,44.130434782608695,223.34782608695653,47.47826086956522,44.56521739130435,43.391304347826086,42.65217391304348,46.26086956521739,223.2173913043478,48.31818181818182,48.72727272727273,46.20454545454545,42.0,45.15909090909091,231.0909090909091,51.25925925925926,49.55555555555556,46.333333333333336,45.07407407407408,41.629629629629626,237.8148148148148,49.457142857142856,48.54285714285714,47.05714285714286,42.2,45.8,233.77142857142857,LICEO COMERCIAL DEL CARIBE,KR 4 18 52 ,7266373,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,Licodelca@hotmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
